Customer ID,Total Purchases,Total Amount Spent,Average Purchase Value,Recency,Frequency,Target
120996.0,2.0,0.0,0.0,803.0,,0
120999.0,1.0,18.0,18.0,705.0,,0
121002.0,2.0,360.0,180.0,802.0,,0
121003.0,1.0,398.0,398.0,803.0,,0
121004.0,1.0,0.0,0.0,803.0,,0
121006.0,1.0,274.0,274.0,803.0,,0
121008.0,1.0,55.0,55.0,803.0,,0
121011.0,1.0,442.0,442.0,802.0,,0
121012.0,1.0,0.0,0.0,803.0,,0
121013.0,1.0,81.0,81.0,803.0,,0
121015.0,1.0,127.0,127.0,803.0,,0
121017.0,1.0,0.0,0.0,803.0,,0
121019.0,1.0,145.0,145.0,712.0,,0
121020.0,1.0,138.0,138.0,711.0,,0
121021.0,1.0,209.0,209.0,803.0,,0
121024.0,1.0,0.0,0.0,803.0,,0
121026.0,1.0,18.0,18.0,712.0,,0
121028.0,3.0,723.0,241.0,803.0,,0
121029.0,1.0,325.0,325.0,803.0,,0
121030.0,1.0,1200.0,1200.0,796.0,,0
121031.0,1.0,129.0,129.0,803.0,,0
121034.0,2.0,796.0,398.0,803.0,,0
121035.0,1.0,0.0,0.0,803.0,,0
121037.0,1.0,0.0,0.0,803.0,,0
121038.0,6.0,753.12,125.52,803.0,,0
121039.0,1.0,0.0,0.0,802.0,,0
121040.0,1.0,12000.0,12000.0,795.0,,0
121042.0,1.0,180.0,180.0,802.0,,0
121043.0,2.0,70.0,35.0,710.0,,0
121045.0,1.0,170.0,170.0,800.0,,0
121048.0,1.0,0.0,0.0,755.0,,0
121049.0,1.0,114.0,114.0,790.0,,0
121054.0,1.0,83.0,83.0,802.0,,0
121055.0,1.0,170.0,170.0,802.0,,0
121060.0,1.0,248.5,248.5,802.0,,0
121062.0,1.0,98.0,98.0,802.0,,0
121067.0,1.0,18.0,18.0,797.0,,0
121068.0,1.0,770.0,770.0,802.0,,0
121070.0,1.0,2706.05,2706.05,802.0,,0
121073.0,1.0,0.0,0.0,802.0,,0
121074.0,1.0,228.0,228.0,726.0,,0
121075.0,1.0,292.5,292.5,802.0,,0
121076.0,1.0,0.0,0.0,802.0,,0
121079.0,2.0,471.6,235.8,801.0,,0
121081.0,1.0,0.0,0.0,802.0,,0
121082.0,12.0,819.96,68.33,802.0,,0
121085.0,1.0,0.0,0.0,801.0,,0
121086.0,1.0,142.0,142.0,801.0,,0
121087.0,2.0,276.0,138.0,801.0,,0
121089.0,4.0,979.2,244.8,801.0,,0
121090.0,1.0,900.0,900.0,719.0,,0
121097.0,1.0,0.0,0.0,318.0,1.0,0
121103.0,1.0,675.0,675.0,801.0,,0
121105.0,1.0,555.0,555.0,801.0,,0
121106.0,1.0,0.0,0.0,801.0,,0
121107.0,1.0,85.0,85.0,801.0,,0
121108.0,1.0,995.0,995.0,797.0,,0
121109.0,1.0,137.0,137.0,801.0,,0
121110.0,1.0,259.0,259.0,801.0,,0
121111.0,1.0,0.0,0.0,801.0,,0
121112.0,2.0,162.0,81.0,801.0,,0
121113.0,1.0,320.0,320.0,801.0,,0
121115.0,1.0,116.1,116.1,797.0,,0
121116.0,1.0,130.5,130.5,801.0,,0
121118.0,1.0,0.0,0.0,801.0,,0
121119.0,1.0,555.0,555.0,801.0,,0
121121.0,2.0,120.0,60.0,787.0,,0
121122.0,1.0,0.0,0.0,717.0,,0
121129.0,12.0,4200.0,350.0,436.0,,0
121130.0,1.0,0.0,0.0,800.0,,0
121131.0,3.0,180.0,60.0,800.0,,0
121132.0,1.0,553.41,553.41,348.0,1.0,0
121134.0,1.0,0.0,0.0,354.0,1.0,0
121135.0,1.0,0.0,0.0,726.0,,0
121137.0,1.0,0.0,0.0,800.0,,0
121138.0,10.0,850.0,85.0,800.0,,0
121139.0,1.0,545.0,545.0,800.0,,0
121141.0,1.0,0.0,0.0,800.0,,0
121142.0,1.0,0.0,0.0,556.0,,0
121143.0,1.0,0.0,0.0,775.0,,0
121144.0,1.0,398.0,398.0,800.0,,0
121146.0,47.0,3995.0,85.0,800.0,,0
121147.0,1.0,101.0,101.0,800.0,,0
121150.0,3.0,1197.0,399.0,706.0,,0
121153.0,-1.0,-0.8,0.8,762.0,,0
121154.0,500.0,1975.0,3.95,761.0,,0
121156.0,1.0,0.0,0.0,800.0,,0
121157.0,2.0,120.0,60.0,800.0,,0
121158.0,2.0,275.0,137.5,334.0,1.0,0
121159.0,1.0,0.0,0.0,800.0,,0
121162.0,1.0,0.0,0.0,797.0,,0
121164.0,1.0,254.0,254.0,800.0,,0
121165.0,1.0,127.0,127.0,800.0,,0
121169.0,1.0,0.0,0.0,797.0,,0
121170.0,1.0,40.0,40.0,797.0,,0
121171.0,1.0,0.0,0.0,797.0,,0
121172.0,2.0,276.0,138.0,797.0,,0
121176.0,1.0,241.0,241.0,712.0,,0
121179.0,3.0,246.0,82.0,797.0,,0
121180.0,2.0,1094.0,547.0,636.0,,0
121182.0,1.0,129.0,129.0,797.0,,0
121186.0,1.0,227.0,227.0,717.0,,0
121188.0,1.0,75.0,75.0,797.0,,0
121189.0,1.0,255.0,255.0,797.0,,0
121190.0,2.0,114.4,57.2,355.0,1.0,0
121192.0,5.0,1301.5,260.3,797.0,,0
121194.0,1.0,209.0,209.0,797.0,,0
121197.0,1.0,255.0,255.0,797.0,,0
121198.0,1.0,148.0,148.0,796.0,,0
121199.0,1.0,101.0,101.0,797.0,,0
121200.0,1.0,229.0,229.0,797.0,,0
121204.0,1.0,85.0,85.0,797.0,,0
121207.0,1.0,214.0,214.0,797.0,,0
121208.0,70.0,40096.0,572.8,720.0,,0
121210.0,1.0,22.0,22.0,704.0,,0
121212.0,1.0,0.0,0.0,797.0,,0
121214.0,15.0,1087.5,72.5,797.0,,0
121215.0,1.0,139.7,139.7,444.0,,0
121216.0,1.0,320.0,320.0,797.0,,0
121218.0,1.0,0.0,0.0,797.0,,0
121219.0,1.0,0.0,0.0,68.0,1.0,0
121220.0,1.0,979.0,979.0,720.0,,0
121221.0,1.0,0.0,0.0,795.0,,0
121224.0,1.0,0.0,0.0,797.0,,0
121225.0,2.0,544.0,272.0,744.0,,0
121227.0,1.0,0.0,0.0,793.0,,0
121231.0,4.0,1096.0,274.0,772.0,,0
121232.0,1.0,0.0,0.0,796.0,,0
121233.0,2.0,149.6,74.8,453.0,,0
121234.0,1.0,255.0,255.0,796.0,,0
121242.0,1.0,0.0,0.0,779.0,,0
121246.0,1.0,0.0,0.0,796.0,,0
121249.0,1.0,672.0,672.0,796.0,,0
121251.0,80.0,10160.0,127.0,796.0,,0
121252.0,3.0,3174.93,1058.31,90.0,1.0,0
121253.0,2.0,118.8,59.4,345.0,1.0,0
121254.0,3.0,750.0,250.0,796.0,,0
121255.0,1.0,0.0,0.0,796.0,,0
121256.0,1.0,0.0,0.0,796.0,,0
121258.0,3.0,285.0,95.0,796.0,,0
121259.0,1.0,41.0,41.0,796.0,,0
121260.0,2.0,393.8,196.9,356.0,1.0,0
121261.0,3.0,455.4,151.79999999999998,293.0,1.0,0
121265.0,1.0,91.0,91.0,796.0,,0
121267.0,31.0,5425.0,175.0,796.0,,0
121268.0,1.0,68.0,68.0,353.0,1.0,0
121269.0,1.0,0.0,0.0,796.0,,0
121270.0,1.0,250.0,250.0,796.0,,0
121271.0,2.0,284.0,142.0,796.0,,0
121272.0,22.0,4378.0,199.0,796.0,,0
121276.0,1.0,249.7,249.7,355.0,1.0,0
121277.0,2.0,99.0,49.5,719.0,,0
121279.0,1.0,398.0,398.0,796.0,,0
121283.0,234.0,13689.0,58.5,795.0,,0
121284.0,18.0,1260.0,70.0,795.0,,0
121285.0,44.0,3740.0,85.0,795.0,,0
121286.0,92.0,7820.0,85.0,795.0,,0
121287.0,1.0,0.0,0.0,795.0,,0
121288.0,1.0,272.0,272.0,795.0,,0
121289.0,1.0,306.0,306.0,795.0,,0
121290.0,1.0,0.0,0.0,795.0,,0
121291.0,1.0,0.0,0.0,795.0,,0
121294.0,2.0,1904.32,952.16,338.0,1.0,0
121295.0,1.0,0.0,0.0,795.0,,0
121296.0,80.0,1000.0,12.5,795.0,,0
121298.0,1.0,0.0,0.0,795.0,,0
121299.0,2.0,340.0,170.0,795.0,,0
121300.0,1.0,170.0,170.0,795.0,,0
121301.0,1.0,0.0,0.0,795.0,,0
121304.0,6.0,851.4,141.9,439.0,,0
121305.0,1.0,219.0,219.0,795.0,,0
121306.0,1.0,0.0,0.0,795.0,,0
121307.0,1.0,547.0,547.0,794.0,,0
121311.0,1.0,272.0,272.0,795.0,,0
121312.0,3.0,597.0,199.0,790.0,,0
121313.0,1.0,57.0,57.0,774.0,,0
121318.0,1.0,138.0,138.0,794.0,,0
121319.0,1.0,0.0,0.0,794.0,,0
121320.0,1.0,0.0,0.0,795.0,,0
121321.0,1.0,0.0,0.0,795.0,,0
121323.0,7.0,2625.0,375.0,794.0,,0
121324.0,1.0,670.0,670.0,795.0,,0
121326.0,1.0,547.0,547.0,788.0,,0
121327.0,1.0,0.0,0.0,712.0,,0
121329.0,1.0,170.0,170.0,795.0,,0
121330.0,1.0,398.0,398.0,795.0,,0
121332.0,5.0,995.0,199.0,794.0,,0
121335.0,5.0,0.0,0.0,795.0,,0
121337.0,1.0,355.0,355.0,720.0,,0
121339.0,1.0,1105.0,1105.0,795.0,,0
121340.0,3.0,1635.0,545.0,795.0,,0
121341.0,1.0,98.0,98.0,795.0,,0
121343.0,2.0,884.0,442.0,795.0,,0
121344.0,1.0,325.0,325.0,792.0,,0
121346.0,1.0,99.0,99.0,794.0,,0
121347.0,1.0,0.0,0.0,794.0,,0
121348.0,1.0,560.0,560.0,794.0,,0
121349.0,1.0,85.0,85.0,794.0,,0
121351.0,1.0,54.4,54.4,794.0,,0
121353.0,1.0,68.0,68.0,794.0,,0
121355.0,1.0,13.2,13.2,346.0,1.0,0
121360.0,3.0,270.0,90.0,720.0,,0
121363.0,20.0,4760.0,238.0,75.0,1.0,0
121364.0,1.0,193.0,193.0,790.0,,0
121365.0,1.0,92.0,92.0,703.0,,0
121366.0,1.0,151.8,151.8,355.0,1.0,0
121368.0,1.0,64.8,64.8,702.0,,0
121370.0,18.0,1530.0,85.0,341.0,1.0,0
121372.0,1.0,98.0,98.0,794.0,,0
121373.0,10.0,540.0,54.0,794.0,,0
121374.0,1.0,860.0,860.0,794.0,,0
121376.0,1.0,75.0,75.0,794.0,,0
121377.0,5.0,0.0,0.0,794.0,,0
121379.0,1.0,0.0,0.0,760.0,,0
121380.0,1.0,0.0,0.0,794.0,,0
121381.0,1.0,81.0,81.0,794.0,,0
121384.0,10.0,2169.0,216.9,768.0,,0
121388.0,5.0,690.0,138.0,794.0,,0
121389.0,1.0,0.0,0.0,789.0,,0
121391.0,1.0,81.0,81.0,718.0,,0
121394.0,4.0,921.6,230.4,389.0,,0
121400.0,1.0,410.96,410.96,61.0,1.0,0
121401.0,1.0,308.0,308.0,793.0,,0
121402.0,1.0,85.0,85.0,793.0,,0
121404.0,1.0,0.0,0.0,793.0,,0
121405.0,1.0,0.0,0.0,793.0,,0
121406.0,16.0,13680.0,855.0,793.0,,0
121407.0,30.0,5970.0,199.0,793.0,,0
121409.0,1.0,175.0,175.0,793.0,,0
121410.0,1.0,114.0,114.0,790.0,,0
121413.0,1.0,489.0,489.0,793.0,,0
121419.0,1.0,0.0,0.0,793.0,,0
121420.0,1.0,216.0,216.0,793.0,,0
121421.0,1.0,398.0,398.0,793.0,,0
121422.0,1.0,0.0,0.0,355.0,1.0,0
121425.0,1.0,398.0,398.0,793.0,,0
121427.0,1.0,125.0,125.0,793.0,,0
121428.0,1.0,555.0,555.0,793.0,,0
121429.0,47.0,3290.0,70.0,792.0,,0
121430.0,1.0,0.0,0.0,793.0,,0
121432.0,22.0,2640.0,120.0,793.0,,0
121433.0,1.0,28000.0,28000.0,793.0,,0
121434.0,21.0,1260.0,60.0,792.0,,0
121435.0,1.0,0.0,0.0,790.0,,0
121436.0,1.0,272.0,272.0,790.0,,0
121437.0,1.0,0.0,0.0,790.0,,0
121438.0,1.0,129.0,129.0,790.0,,0
121439.0,1.0,0.0,0.0,790.0,,0
121440.0,1.0,0.0,0.0,790.0,,0
121442.0,1.0,398.0,398.0,790.0,,0
121443.0,1.0,56.0,56.0,718.0,,0
121444.0,1.0,575.0,575.0,790.0,,0
121449.0,1.0,0.0,0.0,790.0,,0
121450.0,1.0,0.0,0.0,790.0,,0
121451.0,5.0,0.0,0.0,534.0,,0
121456.0,29.0,652.5,22.5,704.0,,0
121457.0,1.0,323.4,323.4,446.0,,0
121458.0,2.0,256.0,128.0,790.0,,0
121460.0,1.0,50.0,50.0,355.0,1.0,0
121461.0,2.0,307.8,153.9,790.0,,0
121462.0,1.0,125.0,125.0,774.0,,0
121464.0,2.0,42.0,21.0,790.0,,0
121465.0,1.0,0.0,0.0,346.0,1.0,0
121467.0,15.0,28125.0,1875.0,712.0,,0
121468.0,2.0,170.0,85.0,352.0,1.0,0
121469.0,1.0,278.0,278.0,607.0,,0
121471.0,1.0,104.0,104.0,790.0,,0
121472.0,1.0,0.0,0.0,790.0,,0
121473.0,29.0,2030.0,70.0,719.0,,0
121474.0,1.0,231.6,231.6,335.0,1.0,0
121477.0,1.0,171.0,171.0,790.0,,0
121480.0,36.0,3060.0,85.0,794.0,,0
121481.0,10.0,700.0,70.0,803.0,,0
121483.0,4.0,1580.0,395.0,788.0,,0
121484.0,1.0,272.0,272.0,781.0,,0
121485.0,1.0,435.0,435.0,718.0,,0
121487.0,1.0,390.6,390.6,719.0,,0
121488.0,2.0,0.0,0.0,790.0,,0
121489.0,2.0,136.0,68.0,790.0,,0
121490.0,1.0,110.4,110.4,786.0,,0
121494.0,1.0,350.0,350.0,789.0,,0
121495.0,1.0,458.0,458.0,789.0,,0
121496.0,2.0,28.0,14.0,789.0,,0
121498.0,1.0,85.0,85.0,789.0,,0
121499.0,1.0,255.0,255.0,789.0,,0
121500.0,3.0,112.5,37.5,789.0,,0
121501.0,1.0,0.0,0.0,789.0,,0
121502.0,1.0,58.5,58.5,789.0,,0
121503.0,1.0,55.0,55.0,76.0,1.0,0
121504.0,1.0,0.0,0.0,789.0,,0
121505.0,1.0,0.0,0.0,788.0,,0
121506.0,1.0,89.1,89.1,75.0,1.0,0
121507.0,1.0,0.0,0.0,789.0,,0
121510.0,1.0,0.0,0.0,755.0,,0
121512.0,1.0,68.0,68.0,789.0,,0
121514.0,1.0,295.2,295.2,789.0,,0
121516.0,1.0,249.7,249.7,447.0,,0
121518.0,1.0,85.0,85.0,789.0,,0
121521.0,1.0,0.0,0.0,706.0,,0
121523.0,1.0,298.0,298.0,789.0,,0
121525.0,1.0,0.0,0.0,786.0,,0
121526.0,1.0,68.0,68.0,789.0,,0
121529.0,1.0,0.0,0.0,789.0,,0
121530.0,1.0,44.0,44.0,789.0,,0
121532.0,1.0,109.0,109.0,789.0,,0
121533.0,1.0,0.0,0.0,789.0,,0
121536.0,1.0,0.0,0.0,789.0,,0
121537.0,1.0,320.0,320.0,789.0,,0
121538.0,1.0,0.0,0.0,789.0,,0
121546.0,1.0,675.0,675.0,779.0,,0
121547.0,1.0,293.0,293.0,789.0,,0
121549.0,1.0,295.0,295.0,789.0,,0
121550.0,92.0,7038.0,76.5,792.0,,0
121551.0,1.0,248.0,248.0,789.0,,0
121552.0,1.0,0.0,0.0,789.0,,0
121553.0,1.0,0.0,0.0,789.0,,0
121556.0,1.0,0.0,0.0,788.0,,0
121563.0,250.0,2500.0,10.0,788.0,,0
121565.0,1.0,0.0,0.0,788.0,,0
121566.0,1.0,399.0,399.0,719.0,,0
121567.0,2.0,228.8,114.4,79.0,1.0,0
121569.0,1.0,0.0,0.0,772.0,,0
121575.0,1.0,80.8,80.8,787.0,,0
121577.0,1.0,108.0,108.0,788.0,,0
121579.0,1.0,0.0,0.0,788.0,,0
121581.0,20.0,928.0,46.4,782.0,,0
121582.0,1.0,0.0,0.0,409.0,,0
121585.0,1.0,117.0,117.0,522.0,,0
121587.0,1.0,555.0,555.0,762.0,,0
121589.0,2.0,500.0,250.0,788.0,,0
121590.0,1.0,340.0,340.0,788.0,,0
121593.0,3.0,2145.0,715.0,702.0,,0
121594.0,2.0,432.0,216.0,788.0,,0
121595.0,2.0,451.44,225.72,349.0,1.0,0
121597.0,1.0,538.4,538.4,788.0,,0
121598.0,1.0,61.6,61.6,348.0,1.0,0
121599.0,1.0,0.0,0.0,775.0,,0
121600.0,1.0,0.0,0.0,788.0,,0
121602.0,1.0,555.0,555.0,780.0,,0
121603.0,1.0,0.0,0.0,121.0,1.0,0
121604.0,1.0,241.0,241.0,788.0,,0
121605.0,2.0,432.0,216.0,788.0,,0
121610.0,1.0,0.0,0.0,787.0,,0
121611.0,1.0,75.0,75.0,787.0,,0
121612.0,1.0,0.0,0.0,787.0,,0
121614.0,5.0,595.0,119.0,787.0,,0
121615.0,1.0,79.2,79.2,776.0,,0
121616.0,1.0,0.0,0.0,724.0,,0
121617.0,1.0,0.0,0.0,787.0,,0
121619.0,1.0,560.0,560.0,787.0,,0
121632.0,1.0,129.0,129.0,703.0,,0
121633.0,1.0,0.0,0.0,787.0,,0
121634.0,1.0,435.0,435.0,783.0,,0
121635.0,1.0,0.0,0.0,775.0,,0
121636.0,1.0,180.0,180.0,787.0,,0
121640.0,1.0,315.0,315.0,769.0,,0
121642.0,1.0,72.9,72.9,787.0,,0
121644.0,1.0,0.0,0.0,781.0,,0
121647.0,6.0,1561.8,260.3,787.0,,0
121648.0,1.0,485.0,485.0,787.0,,0
121649.0,2.0,370.0,185.0,720.0,,0
121650.0,2.0,418.0,209.0,719.0,,0
121651.0,1.0,1496.0,1496.0,726.0,,0
121653.0,1.0,346.0,346.0,782.0,,0
121654.0,2.0,36.0,18.0,787.0,,0
121657.0,1.0,0.0,0.0,781.0,,0
121658.0,1.0,293.0,293.0,787.0,,0
121659.0,2.0,180.0,90.0,787.0,,0
121660.0,1.0,114.0,114.0,786.0,,0
121663.0,1.0,229.9,229.9,346.0,1.0,0
121666.0,1.0,0.0,0.0,786.0,,0
121668.0,2.0,708.4,354.2,341.0,1.0,0
121669.0,1.0,105.0,105.0,786.0,,0
121670.0,1.0,132.0,132.0,786.0,,0
121671.0,2.0,438.0,219.0,786.0,,0
121674.0,1.0,855.67,855.67,335.0,1.0,0
121675.0,2.0,284.0,142.0,720.0,,0
121676.0,12.0,4773.6,397.8,772.0,,0
121677.0,1.0,85.0,85.0,761.0,,0
121679.0,6.0,354.0,59.0,783.0,,0
121680.0,1.0,770.0,770.0,776.0,,0
121681.0,2.0,916.0,458.0,786.0,,0
121682.0,1.0,43.56,43.56,359.0,1.0,0
121683.0,4.0,404.0,101.0,783.0,,0
121689.0,24.0,9000.0,375.0,682.0,,0
121694.0,1.0,519.0,519.0,699.0,,0
121696.0,2.0,324.0,162.0,786.0,,0
121697.0,1.0,0.0,0.0,786.0,,0
121698.0,1.0,0.0,0.0,699.0,,0
121699.0,2.0,296.0,148.0,783.0,,0
121700.0,2.0,1350.0,675.0,786.0,,0
121701.0,1.0,0.0,0.0,786.0,,0
121708.0,1.0,142.0,142.0,786.0,,0
121709.0,3.0,200.4,66.8,75.0,1.0,0
121712.0,15.0,2550.0,170.0,792.0,,0
121713.0,1.0,68.0,68.0,783.0,,0
121714.0,1.0,0.0,0.0,783.0,,0
121715.0,1.0,0.0,0.0,783.0,,0
121717.0,1.0,204.0,204.0,783.0,,0
121719.0,1.0,109.0,109.0,783.0,,0
121720.0,1.0,183.92,183.92,425.0,,0
121721.0,1.0,151.2,151.2,781.0,,0
121723.0,3.0,0.0,0.0,753.0,,0
121725.0,1.0,45.0,45.0,783.0,,0
121726.0,2.0,433.8,216.9,703.0,,0
121727.0,1.0,0.0,0.0,781.0,,0
121728.0,12.0,4500.0,375.0,642.0,,0
121729.0,1.0,170.0,170.0,783.0,,0
121731.0,1.0,90.0,90.0,783.0,,0
121733.0,1.0,364.1,364.1,454.0,,0
121737.0,1.0,98.0,98.0,783.0,,0
121739.0,1.0,0.0,0.0,775.0,,0
121740.0,1.0,0.0,0.0,783.0,,0
121742.0,1.0,91.0,91.0,775.0,,0
121748.0,1.0,91.0,91.0,783.0,,0
121750.0,1.0,89.1,89.1,408.0,,0
121751.0,2.0,508.0,254.0,783.0,,0
121752.0,1.0,21.0,21.0,783.0,,0
121754.0,1.0,295.0,295.0,783.0,,0
121755.0,-1.0,-6.15,6.15,774.0,,0
121761.0,1.0,109.0,109.0,781.0,,0
121762.0,1.0,136.0,136.0,782.0,,0
121764.0,1.0,175.0,175.0,779.0,,0
121765.0,1.0,86.0,86.0,783.0,,0
121770.0,1.0,0.0,0.0,782.0,,0
121772.0,1.0,0.0,0.0,782.0,,0
121774.0,1.0,75.0,75.0,782.0,,0
121783.0,1.0,155.0,155.0,753.0,,0
121784.0,10.0,560.0,56.0,782.0,,0
121785.0,1.0,180.0,180.0,782.0,,0
121788.0,1.0,206.0,206.0,782.0,,0
121789.0,1.0,675.0,675.0,782.0,,0
121790.0,3.0,270.0,90.0,782.0,,0
121791.0,1.0,180.0,180.0,61.0,1.0,0
121794.0,10.0,0.0,0.0,431.0,,0
121795.0,1.0,53.0,53.0,782.0,,0
121798.0,1.0,0.0,0.0,782.0,,0
121800.0,1.0,0.0,0.0,782.0,,0
121801.0,1.0,228.0,228.0,782.0,,0
121802.0,135.0,50625.0,375.0,320.0,1.0,0
121803.0,1.0,547.0,547.0,776.0,,0
121804.0,1.0,132.0,132.0,782.0,,0
121806.0,1.0,490.5,490.5,779.0,,0
121807.0,1.0,272.0,272.0,782.0,,0
121808.0,1.0,0.0,0.0,555.0,,0
121809.0,1.0,81.0,81.0,762.0,,0
121811.0,4.0,0.0,0.0,702.0,,0
121812.0,4.0,1088.0,272.0,782.0,,0
121815.0,40.0,1440.0,36.0,782.0,,0
121817.0,1.0,0.0,0.0,781.0,,0
121818.0,1.0,355.0,355.0,711.0,,0
121820.0,1.0,0.0,0.0,781.0,,0
121821.0,1.0,170.0,170.0,781.0,,0
121822.0,1.0,255.0,255.0,781.0,,0
121829.0,1.0,259.0,259.0,781.0,,0
121831.0,1.0,0.0,0.0,425.0,,0
121834.0,1.0,143.0,143.0,781.0,,0
121838.0,20.0,7392.0,369.6,781.0,,0
121842.0,2.0,732.8,366.4,780.0,,0
121847.0,1.0,0.0,0.0,781.0,,0
121848.0,1.0,68.0,68.0,781.0,,0
121850.0,1.0,274.0,274.0,779.0,,0
121853.0,1.0,250.0,250.0,781.0,,0
121856.0,1.0,151.8,151.8,438.0,,0
121861.0,2.0,454.0,227.0,716.0,,0
121862.0,1.0,0.0,0.0,781.0,,0
121867.0,1.0,0.0,0.0,781.0,,0
121870.0,1.0,75.0,75.0,780.0,,0
121873.0,1.0,672.0,672.0,781.0,,0
121874.0,1.0,447.3,447.3,781.0,,0
121875.0,1.0,140.0,140.0,688.0,,0
121877.0,1.0,0.0,0.0,775.0,,0
121879.0,1.0,0.0,0.0,341.0,1.0,0
121887.0,1.0,93.6,93.6,780.0,,0
121888.0,1.0,77.6,77.6,780.0,,0
121889.0,2.0,0.0,0.0,720.0,,0
121890.0,1.0,0.0,0.0,776.0,,0
121892.0,1.0,467.1,467.1,709.0,,0
121893.0,1.0,74.8,74.8,355.0,1.0,0
121894.0,1.0,138.0,138.0,780.0,,0
121895.0,1.0,180.0,180.0,780.0,,0
121898.0,4.0,2180.0,545.0,780.0,,0
121899.0,2.0,585.0,292.5,780.0,,0
121901.0,1.0,75.0,75.0,779.0,,0
121902.0,1.0,0.0,0.0,780.0,,0
121903.0,1.0,254.0,254.0,780.0,,0
121910.0,1.0,0.0,0.0,780.0,,0
121912.0,25.0,2125.0,85.0,780.0,,0
121915.0,2.0,164.0,82.0,780.0,,0
121916.0,2.0,310.0,155.0,780.0,,0
121919.0,5.0,53.35,10.67,628.0,,0
121921.0,1.0,209.0,209.0,776.0,,0
121923.0,2.0,524.0,262.0,780.0,,0
121925.0,1.0,70.0,70.0,780.0,,0
121926.0,1.0,0.0,0.0,780.0,,0
121928.0,1.0,15.0,15.0,779.0,,0
121929.0,1.0,0.0,0.0,779.0,,0
121930.0,1.0,398.0,398.0,779.0,,0
121931.0,2.0,104.0,52.0,776.0,,0
121932.0,40.0,1600.0,40.0,709.0,,0
121933.0,1.0,228.0,228.0,779.0,,0
121939.0,1.0,0.0,0.0,779.0,,0
121940.0,2.0,360.0,180.0,779.0,,0
121942.0,1.0,0.0,0.0,779.0,,0
121947.0,1.0,101.0,101.0,776.0,,0
121948.0,1.0,55.0,55.0,779.0,,0
121949.0,1.0,291.28,291.28,346.0,1.0,0
121951.0,1.0,142.0,142.0,776.0,,0
121954.0,2.0,150.0,75.0,779.0,,0
121956.0,2.0,140.4,70.2,779.0,,0
121959.0,60.0,1512.0,25.2,719.0,,0
121960.0,1.0,0.0,0.0,775.0,,0
121962.0,1.0,75.0,75.0,779.0,,0
121963.0,1.0,67.0,67.0,776.0,,0
121964.0,1.0,132.0,132.0,779.0,,0
121966.0,1.0,199.0,199.0,776.0,,0
121967.0,2.0,1958.0,979.0,779.0,,0
121970.0,1.0,175.0,175.0,779.0,,0
121971.0,1.0,138.0,138.0,776.0,,0
121972.0,1.0,81.9,81.9,779.0,,0
121974.0,1.0,85.0,85.0,779.0,,0
121975.0,1.0,5400.0,5400.0,751.0,,0
121977.0,1.0,0.0,0.0,779.0,,0
121979.0,20.0,1530.0,76.5,779.0,,0
121980.0,1.0,0.0,0.0,776.0,,0
121982.0,1.0,137.5,137.5,317.0,1.0,0
121983.0,1.0,0.0,0.0,776.0,,0
121986.0,1.0,0.0,0.0,776.0,,0
121987.0,1.0,0.0,0.0,762.0,,0
121989.0,1.0,0.0,0.0,776.0,,0
121993.0,2.0,1247.4,623.7,450.0,,0
121998.0,1.0,75.0,75.0,776.0,,0
121999.0,1.0,298.0,298.0,776.0,,0
122001.0,1.0,125.0,125.0,776.0,,0
122004.0,1.0,0.0,0.0,776.0,,0
122005.0,1.0,0.0,0.0,762.0,,0
122011.0,2.0,200.0,100.0,776.0,,0
122014.0,1.0,350.25,350.25,717.0,,0
122016.0,1.0,494.0,494.0,720.0,,0
122017.0,1.0,255.0,255.0,776.0,,0
122018.0,1.0,284.0,284.0,752.0,,0
122022.0,34.0,2380.0,70.0,776.0,,0
122024.0,1.0,0.0,0.0,768.0,,0
122025.0,25.0,1952.5,78.1,338.0,1.0,0
122027.0,9.0,900.0,100.0,776.0,,0
122033.0,1.0,207.0,207.0,762.0,,0
122034.0,1.0,0.0,0.0,776.0,,0
122035.0,5.0,505.0,101.0,775.0,,0
122037.0,1.0,673.0,673.0,775.0,,0
122038.0,1.0,495.0,495.0,775.0,,0
122040.0,1.0,180.0,180.0,775.0,,0
122042.0,1.0,0.0,0.0,775.0,,0
122043.0,1.0,390.5,390.5,433.0,,0
122051.0,1.0,458.0,458.0,775.0,,0
122052.0,1.0,127.0,127.0,775.0,,0
122054.0,1.0,0.0,0.0,775.0,,0
122056.0,1.0,125.0,125.0,702.0,,0
122058.0,1.0,0.0,0.0,775.0,,0
122064.0,32.0,960.0,30.0,297.0,1.0,0
122073.0,1.0,45.0,45.0,726.0,,0
122075.0,1.0,0.0,0.0,775.0,,0
122076.0,1.0,250.0,250.0,775.0,,0
122077.0,1.0,308.0,308.0,775.0,,0
122078.0,9.0,765.0,85.0,775.0,,0
122079.0,1.0,108.0,108.0,775.0,,0
122080.0,1.0,596.4,596.4,352.0,1.0,0
122081.0,5.0,655.5,131.1,445.0,,0
122084.0,1.0,250.0,250.0,775.0,,0
122085.0,1.0,127.0,127.0,718.0,,0
122086.0,1.0,184.14,184.14,347.0,1.0,0
122088.0,53.0,3710.0,70.0,332.0,1.0,0
122090.0,1.0,435.0,435.0,75.0,1.0,0
